tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
42974,DPW Maintained,Prunus cerasifera :: Cherry Plum,568 Cambridge St,1,Sidewalk: Curb side : Cutout,Private,2000-07-05,6,,37.7243962,-122.4176495
46775,DPW Maintained,Prunus cerasifera :: Cherry Plum,35 San Juan Ave,3,Sidewalk: Curb side : Cutout,Private,2002-04-25,7,,37.72433502,-122.4360951
49545,DPW Maintained,Prunus cerasifera :: Cherry Plum,333 11th St,2,Sidewalk: Curb side : Cutout,Private,2003-04-23,1,,37.77136656,-122.4132521
79941,DPW Maintained,Prunus cerasifera :: Cherry Plum,230 11th Ave,1,Sidewalk: Curb side : Cutout,Private,2008-06-03,3,3x3,37.78389825,-122.4697749
68656,DPW Maintained,Prunus cerasifera :: Cherry Plum,230 07th Ave,1,Sidewalk: Curb side : Cutout,Private,1993-11-02,6,,37.78415517,-122.4655012
98664,DPW Maintained,Prunus cerasifera :: Cherry Plum,388 Townsend St,3,Sidewalk: Curb side : Cutout,Private,2012-06-21,2,3x3,37.77573191,-122.3968811
41915,DPW Maintained,Prunus cerasifera :: Cherry Plum,778 12th Ave,2,Sidewalk: Curb side : Cutout,Private,2000-06-20,4,,37.77364753,-122.4701121
66162,DPW Maintained,Prunus cerasifera :: Cherry Plum,198x Venus St,1,Sidewalk: Curb side : Cutout,Private,2012-10-24,1,2x2,37.7304346,-122.3980655
31107,DPW Maintained,Prunus cerasifera :: Cherry Plum,237 Edna St,1,Sidewalk: Curb side : Cutout,Private,1995-03-21,12,2x9,37.72881994,-122.4466252
32266,DPW Maintained,Prunus cerasifera :: Cherry Plum,2710 Filbert St,1,Sidewalk: Curb side : Cutout,Private,1996-08-15,5,,37.796992,-122.4442567
67660,DPW Maintained,Prunus cerasifera :: Cherry Plum,37 Lucy St,1,Sidewalk: Curb side : Cutout,Private,1992-11-05,6,,37.73022206,-122.3933086
32492,DPW Maintained,Prunus cerasifera :: Cherry Plum,31 Uranus Ter,2,Sidewalk: Curb side : Cutout,Private,1996-10-10,8,,37.76141667,-122.4454347
235870,Permitted Site,Prunus cerasifera :: Cherry Plum,619 York St,1,Sidewalk: Curb side : Cutout,Private,1994-05-10,7,Width 3ft,37.76124092,-122.4089886
217988,DPW Maintained,Prunus cerasifera :: Cherry Plum,2639 18th Ave,1,Sidewalk: Curb side : Cutout,Private,2017-11-16,3,Width 3ft,37.73858032,-122.4743957
61469,Permitted Site,Prunus cerasifera :: Cherry Plum,351 Church St,1,Sidewalk: Curb side : Cutout,Private,1984-06-26,12,,37.7653086,-122.428651
68682,DPW Maintained,Prunus cerasifera :: Cherry Plum,349 10th Ave,1,Sidewalk: Curb side : Cutout,Private,1993-11-02,8,,37.78184866,-122.4687186
42068,Permitted Site,Prunus cerasifera :: Cherry Plum,100X Ripley St,2,Sidewalk: Curb side : Cutout,Private,2000-06-21,8,3x3,37.79009246,-122.3910221
67558,Permitted Site,Prunus cerasifera :: Cherry Plum,408 Webster St,1,Sidewalk: Curb side : Cutout,Private,1992-10-05,6,3x3,37.77436652,-122.4291246
30308,DPW Maintained,Prunus cerasifera :: Cherry Plum,121 Jordan Ave,1,Sidewalk: Curb side : Cutout,Private,2004-06-16,12,,37.78341613,-122.4568733
40221,DPW Maintained,Prunus cerasifera :: Cherry Plum,1463 43rd Ave,1,Sidewalk: Curb side : Cutout,Private,1999-05-06,4,,37.75939059,-122.502707
82881,DPW Maintained,Prunus cerasifera :: Cherry Plum,644 Sweeny St,1,Sidewalk: Curb side : Cutout,Private,2009-07-08,4,3x3,37.73055784,-122.4159513
45056,DPW Maintained,Prunus cerasifera :: Cherry Plum,2327 26th Ave,1,Sidewalk: Curb side : Cutout,Private,2001-05-08,3,,37.74402542,-122.4833614
56361,DPW Maintained,Prunus cerasifera :: Cherry Plum,452 Lyon St,1,Sidewalk: Curb side : Cutout,Private,1988-07-25,5,,37.77506961,-122.4428145
30766,DPW Maintained,Prunus cerasifera :: Cherry Plum,1595 Underwood Ave,1,Sidewalk: Curb side : Cutout,Private,1995-01-31,6,,37.72964307,-122.3917752
35166,DPW Maintained,Prunus cerasifera :: Cherry Plum,513 Scott St,1,Sidewalk: Curb side : Cutout,Private,2015-12-21,6,,37.77474426,-122.4361245
31353,DPW Maintained,Prunus cerasifera :: Cherry Plum,2363 12th Ave,1,Sidewalk: Curb side : Cutout,Private,1995-04-21,8,,37.74409724,-122.4682289
48408,DPW Maintained,Prunus cerasifera :: Cherry Plum,2646 Broderick St,1,Sidewalk: Curb side : Cutout,Private,2002-07-24,5,,37.79481116,-122.4434344
78388,DPW Maintained,Prunus cerasifera :: Cherry Plum,593 33rd Ave,3,Sidewalk: Curb side : Cutout,Private,2000-07-22,4,,37.77797393,-122.4932661
48489,DPW Maintained,Prunus cerasifera :: Cherry Plum,1639 21st Ave,1,Sidewalk: Curb side : Cutout,Private,2002-08-15,4,,37.75713358,-122.4788974
60793,DPW Maintained,Prunus cerasifera :: Cherry Plum,300 Ewing Ter,1,Sidewalk: Curb side : Cutout,Private,1983-03-14,7,,37.77948266,-122.4487554
88044,DPW Maintained,Prunus cerasifera :: Cherry Plum,1527 Jerrold Ave,2,Sidewalk: Curb side : Cutout,Private,2008-06-24,4,3x3,37.73797853,-122.3881385
70603,DPW Maintained,Prunus cerasifera :: Cherry Plum,242 Munich St,1,Sidewalk: Curb side : Cutout,Private,1994-08-06,10,,37.72179693,-122.4262213
67382,DPW Maintained,Prunus cerasifera :: Cherry Plum,782 10th Ave,1,Sidewalk: Curb side : Cutout,Private,1992-07-28,6,,37.77362421,-122.4679699
45515,DPW Maintained,Prunus cerasifera :: Cherry Plum,2955 26th Ave,1,Sidewalk: Curb side : Cutout,Private,2001-07-20,5,,37.73333715,-122.4820193
83913,DPW Maintained,Prunus cerasifera :: Cherry Plum,1659 44th Ave,1,Sidewalk: Curb side : Cutout,Private,2008-01-23,1,3x3,37.75569256,-122.5035224
91105,DPW Maintained,Prunus cerasifera :: Cherry Plum,5100 Fulton St,,Sidewalk: Property side : Cutout,Private,2009-01-08,3,,37.77255755,-122.4867714
43878,DPW Maintained,Prunus cerasifera :: Cherry Plum,144 Paris St,1,Sidewalk: Curb side : Cutout,Private,2000-08-01,7,,37.72641237,-122.4314564
45592,DPW Maintained,Prunus cerasifera :: Cherry Plum,1767 34th Ave,1,Sidewalk: Curb side : Cutout,Private,2001-07-24,2,,37.75417405,-122.4926679
52390,Permitted Site,Prunus cerasifera :: Cherry Plum,99X Park St,2,Sidewalk: Curb side : Cutout,Private,2005-12-14,5,3x3,37.73687737,-122.4240941
89562,DPW Maintained,Prunus cerasifera :: Cherry Plum,5027 Anza St,1,Sidewalk: Curb side : Cutout,DPW,2008-03-27,3,3x3,37.77728639,-122.5022894
42146,DPW Maintained,Prunus cerasifera :: Cherry Plum,739 18th Ave,1,Sidewalk: Curb side : Cutout,Private,2000-06-21,6,,37.77399451,-122.4768566
78781,DPW Maintained,Prunus cerasifera :: Cherry Plum,75 Laura St,1,Sidewalk: Curb side : Cutout,Private,2000-10-21,0,,37.71033473,-122.4509764
43681,DPW Maintained,Prunus cerasifera :: Cherry Plum,610 05th Ave,1,Sidewalk: Curb side : Cutout,Private,2000-07-25,5,,37.77697613,-122.4628374
45589,DPW Maintained,Prunus cerasifera :: Cherry Plum,1758 34th Ave,1,Sidewalk: Curb side : Cutout,Private,2001-07-24,3,,37.75430613,-122.4925186
58981,DPW Maintained,Prunus cerasifera :: Cherry Plum,535 02nd Ave,1,Sidewalk: Curb side : Cutout,Private,1980-04-03,1,,37.77861076,-122.4598987
45166,DPW Maintained,Prunus cerasifera :: Cherry Plum,233 26th Ave,1,Sidewalk: Curb side : Cutout,Private,2001-05-23,7,,37.78497848,-122.4862441
217936,Permitted Site,Prunus cerasifera :: Cherry Plum,2035 15th Ave,1,Sidewalk: Curb side : Yard,Private,2004-04-26,4,Width 3ft,37.75005165,-122.4719232
39082,Permitted Site,Prunus cerasifera :: Cherry Plum,3700 20th St,1,Sidewalk: Curb side : Cutout,Private,2016-06-27,3,,37.7584316,-122.4235637
62307,DPW Maintained,Prunus cerasifera :: Cherry Plum,75 Loraine Ct,1,Sidewalk: Curb side : Cutout,Private,1985-10-10,12,,37.77974328,-122.4569638
40821,DPW Maintained,Prunus cerasifera :: Cherry Plum,695 05th St,2,Sidewalk: Curb side : Cutout,Private,1999-08-26,3,,37.77558011,-122.3973505
38584,DPW Maintained,Prunus cerasifera :: Cherry Plum,1601 Quesada Ave,4,Sidewalk: Curb side : Cutout,Private,1998-09-17,6,,37.73229795,-122.3897975
32393,DPW Maintained,Prunus cerasifera :: Cherry Plum,143 Richland Ave,1,Sidewalk: Curb side : Cutout,Private,1996-10-03,5,,37.73603997,-122.4234813
58828,DPW Maintained,Prunus cerasifera :: Cherry Plum,1553 Grove St,1,Sidewalk: Curb side : Cutout,Private,1988-07-20,10,,37.77533263,-122.4421988
121240,DPW Maintained,Prunus cerasifera :: Cherry Plum,91 Commonwealth Ave,2,Sidewalk: Curb side : Cutout,Private,2016-10-07,3,3x5,37.78429818,-122.4558314
36955,DPW Maintained,Prunus cerasifera :: Cherry Plum,375 04th Ave,1,Sidewalk: Curb side : Cutout,Private,1998-05-29,7,,37.78164926,-122.4622588
46366,Permitted Site,Prunus cerasifera :: Cherry Plum,105 Richland Ave,1,Sidewalk: Curb side : Cutout,Private,2015-01-15,3,4x4,37.73612501,-122.4243668
65315,DPW Maintained,Prunus cerasifera :: Cherry Plum,543 Blanken Ave,1,Sidewalk: Curb side : Cutout,Private,1989-09-20,18,,37.71109034,-122.3966245
49460,DPW Maintained,Prunus cerasifera :: Cherry Plum,539 27th Ave,1,Sidewalk: Curb side : Cutout,Private,2003-04-02,5,,37.7791522,-122.4868994
54849,DPW Maintained,Prunus cerasifera :: Cherry Plum,2076 Grove St,1,Sidewalk: Curb side : Cutout,Private,1989-04-03,8,,37.7743733,-122.4507012
62293,DPW Maintained,Prunus cerasifera :: Cherry Plum,172 Beaumont Ave,1,Sidewalk: Curb side : Cutout,Private,1985-10-10,7,,37.77840152,-122.4544059
50623,DPW Maintained,Prunus cerasifera :: Cherry Plum,157 Commonwealth Ave,1,Sidewalk: Curb side : Cutout,Private,2003-12-10,4,,37.7825572,-122.455707
38781,DPW Maintained,Prunus cerasifera :: Cherry Plum,534 04th St,4,Sidewalk: Curb side : Cutout,Private,1998-10-20,7,,37.77892712,-122.3974517
71212,DPW Maintained,Prunus cerasifera :: Cherry Plum,2122 26th Ave,2,Sidewalk: Curb side : Cutout,Private,1995-07-22,4,,37.74786443,-122.4834771
67572,DPW Maintained,Prunus cerasifera :: Cherry Plum,586 Munich St,1,Sidewalk: Curb side : Cutout,Private,1992-10-05,12,,37.71651279,-122.4302162
34679,DPW Maintained,Prunus cerasifera :: Cherry Plum,2069 Filbert St,1,Sidewalk: Curb side : Cutout,Private,1999-11-29,4,,37.79824094,-122.4334851
72277,DPW Maintained,Prunus cerasifera :: Cherry Plum,819 40th Ave,1,Sidewalk: Curb side : Cutout,Private,1996-01-20,6,,37.77330347,-122.5004517
47409,DPW Maintained,Prunus cerasifera :: Cherry Plum,1245 Anza St,1,Sidewalk: Curb side : Cutout,Private,2002-05-14,7,,37.77913441,-122.461713
5096,DPW Maintained,Prunus cerasifera :: Cherry Plum,2617 Diamond St,1,Sidewalk: Curb side : Cutout,DPW,2005-11-08,15,4x7,37.73656206,-122.4344449
67406,DPW Maintained,Prunus cerasifera :: Cherry Plum,418 21st Ave,1,Sidewalk: Curb side : Cutout,Private,1992-07-30,6,,37.7797972,-122.4803374
42856,DPW Maintained,Prunus cerasifera :: Cherry Plum,2551 31st Ave,1,Sidewalk: Curb side : Cutout,Private,2000-07-03,4,,37.7396702,-122.4884259
70037,DPW Maintained,Prunus cerasifera :: Cherry Plum,75 Cook St,1,Sidewalk: Curb side : Cutout,Private,1990-11-03,8,,37.78241117,-122.4523187
38675,DPW Maintained,Prunus cerasifera :: Cherry Plum,826 Central Ave,1,Sidewalk: Curb side : Cutout,Private,1998-10-01,6,,37.77739758,-122.4449737
31046,DPW Maintained,Prunus cerasifera :: Cherry Plum,146 Rolph St,1,Sidewalk: Curb side : Cutout,Private,1995-03-13,7,,37.7147222,-122.4393646
55104,DPW Maintained,Prunus cerasifera :: Cherry Plum,3050 Lyon St,1,Sidewalk: Curb side : Cutout,Private,1972-09-13,11,,37.79911391,-122.4473222
236340,DPW Maintained,Prunus cerasifera :: Cherry Plum,60 Valley St,1,Sidewalk: Curb side : Cutout,Private,1993-02-16,11,Width 3ft,37.74475343,-122.4236463
25978,DPW Maintained,Prunus cerasifera :: Cherry Plum,2027 Oakdale Ave,1,Sidewalk: Curb side : Cutout,DPW,1997-09-19,8,6x9,37.73908936,-122.3984121
45074,DPW Maintained,Prunus cerasifera :: Cherry Plum,2071 28th Ave,1,Sidewalk: Curb side : Cutout,Private,2001-05-08,2,,37.7487887,-122.4858543
60606,DPW Maintained,Prunus cerasifera :: Cherry Plum,705 Broderick St,1,Sidewalk: Curb side : Cutout,Private,1983-01-17,11,,37.77690711,-122.4399804
95125,DPW Maintained,Prunus cerasifera :: Cherry Plum,91 Rotteck St,1,Sidewalk: Curb side : Cutout,Private,2010-12-28,5,3x3,37.73150717,-122.4306536
38580,DPW Maintained,Prunus cerasifera :: Cherry Plum,1375 Quesada Ave,1,Sidewalk: Curb side : Cutout,Private,1998-09-17,6,,37.7297998,-122.3853737
79894,DPW Maintained,Prunus cerasifera :: Cherry Plum,4119 Clement St,1,Sidewalk: Curb side : Cutout,Private,2001-10-20,7,,37.78109659,-122.5034567
40015,DPW Maintained,Prunus cerasifera :: Cherry Plum,25 Bay View St,3,Sidewalk: Curb side : Cutout,Private,1999-02-03,6,,37.73249185,-122.3927045
95449,DPW Maintained,Prunus cerasifera :: Cherry Plum,2215 34th Ave,1,Sidewalk: Curb side : Cutout,Private,2011-03-01,2,3x3,37.74569588,-122.4920826
84553,DPW Maintained,Prunus cerasifera :: Cherry Plum,818 28th Ave,1,Sidewalk: Curb side : Cutout,Private,2008-01-11,2,3x3,37.77385035,-122.4874326
59948,DPW Maintained,Prunus cerasifera :: Cherry Plum,845 Central Ave,1,Sidewalk: Curb side : Cutout,Private,1987-05-13,1,,37.77754885,-122.445158
63856,DPW Maintained,Prunus cerasifera :: Cherry Plum,702 Broderick St,1,Sidewalk: Curb side : Cutout,Private,1987-07-16,4,,37.77687306,-122.4397955
71037,DPW Maintained,Prunus cerasifera :: Cherry Plum,2655 20th Ave,1,Sidewalk: Curb side : Cutout,Private,1998-11-14,6,,37.73826143,-122.4765164
31359,DPW Maintained,Prunus cerasifera :: Cherry Plum,2439 16th Ave,1,Sidewalk: Curb side : Cutout,Private,1995-04-21,6,,37.74242457,-122.4725158
65927,DPW Maintained,Prunus cerasifera :: Cherry Plum,47 Palm Ave,1,Sidewalk: Curb side : Cutout,Private,1990-06-04,18,,37.78490807,-122.4580753
84319,DPW Maintained,Prunus cerasifera :: Cherry Plum,818 28th Ave,2,Sidewalk: Curb side : Cutout,Private,2008-01-11,2,3x3,37.77390123,-122.4874348
114492,DPW Maintained,Prunus cerasifera :: Cherry Plum,322 Ritch St,1,Sidewalk: Curb side : Cutout,Private,2016-01-07,1,3x3,37.77929733,-122.3944443
31415,DPW Maintained,Prunus cerasifera :: Cherry Plum,4031 21st St,1,Sidewalk: Curb side : Cutout,Private,1995-05-01,4,,37.75594611,-122.4362237
50215,DPW Maintained,Prunus cerasifera :: Cherry Plum,894@ CABRILLO 29th Ave,1,Sidewalk: Curb side : Cutout,Private,2003-08-21,6,,37.77259012,-122.4884273
67400,DPW Maintained,Prunus cerasifera :: Cherry Plum,547 17th Ave,1,Sidewalk: Curb side : Cutout,Private,1993-05-22,6,,37.77763384,-122.4760439
32775,DPW Maintained,Prunus cerasifera :: Cherry Plum,538 Broderick St,1,Sidewalk: Curb side : Cutout,Private,1996-10-29,6,,37.77535272,-122.4395088
52005,DPW Maintained,Prunus cerasifera :: Cherry Plum,1242 De Haro St,2,Sidewalk: Curb side : Cutout,Private,2005-09-06,5,,37.75399405,-122.4006729
67966,DPW Maintained,Prunus cerasifera :: Cherry Plum,3227 Anza St,1,Sidewalk: Curb side : Cutout,Private,1993-03-22,6,,37.77816894,-122.483003
67383,DPW Maintained,Prunus cerasifera :: Cherry Plum,651 12th Ave,1,Sidewalk: Curb side : Cutout,Private,1992-07-28,5,,37.77598065,-122.4704454
65220,DPW Maintained,Prunus cerasifera :: Cherry Plum,438 Paris St,1,Sidewalk: Curb side : Cutout,Private,1989-07-29,15,,37.7218238,-122.434908
108559,DPW Maintained,Prunus cerasifera :: Cherry Plum,247 Theresa St,1,Sidewalk: Curb side : Cutout,Private,2014-12-24,3,3x3,37.73002632,-122.4361259
43550,DPW Maintained,Prunus cerasifera :: Cherry Plum,1869 McAllister St,1,Sidewalk: Curb side : Cutout,Private,2000-07-19,6,,37.77713947,-122.4429078
71593,DPW Maintained,Prunus cerasifera :: Cherry Plum,34 Rhine St,1,Sidewalk: Curb side : Cutout,Private,1995-09-30,4,,37.70931646,-122.4609726
71423,DPW Maintained,Prunus cerasifera :: Cherry Plum,701 Greenwich St,1,Sidewalk: Curb side : Cutout,Private,1995-08-26,12,,37.80200406,-122.4114958
73650,DPW Maintained,Prunus cerasifera :: Cherry Plum,2136 Hayes St,1,Sidewalk: Curb side : Cutout,Private,1995-10-28,6,,37.77328926,-122.4516308
57413,DPW Maintained,Prunus cerasifera :: Cherry Plum,100 Commonwealth Ave,1,Sidewalk: Curb side : Cutout,Private,1976-09-08,5,,37.78374972,-122.4556061
171734,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1100 Silliman St,1,Sidewalk: Curb side : Cutout,DPW,2017-08-05,0,3x5,37.72837419,-122.4162972
259375,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1562 Shafter Ave,1,Sidewalk: Curb side : Cutout,DPW,2019-04-27,3,,37.73068531,-122.3899845
91522,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4441 Mission St,2,Sidewalk: Curb side : Cutout,Private,2009-05-11,2,3x3,37.7271098,-122.4328423
36195,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1485 Armstrong Ave,2,Sidewalk: Curb side : Cutout,Private,1998-05-05,1,,37.72482067,-122.3899483
24674,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4249 Geary Blvd,1,Sidewalk: Curb side : Cutout,DPW,1996-02-16,3,,37.78077997,-122.4651131
39997,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,871 Innes Ave,1,Sidewalk: Curb side : Cutout,Private,1999-02-03,5,,37.73161674,-122.3752807
254950,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2799X San Jose Ave,2,Sidewalk: Curb side : Cutout,Private,2018-10-05,3,3x3,37.71318875,-122.4533774
62157,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2158 Beach St,1,Sidewalk: Curb side : Cutout,Private,1985-09-07,10,,37.80364213,-122.4445763
145365,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,550 09th Ave,1,Sidewalk: Curb side : Cutout,DPW,2018-03-29,3,3x4,37.7779814,-122.4672063
4814,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,31 Cortland Ave,1,Sidewalk: Curb side : Cutout,Private,1996-04-11,3,3X3,37.74077029,-122.4220393
25254,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1400 Ocean Ave,1,Sidewalk: Curb side : Cutout,Private,1996-04-26,6,3X3,37.72427587,-122.4574966
30541,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,401 Tunnel Ave,15,Sidewalk: Curb side : Cutout,Private,1995-01-25,6,,37.70971935,-122.4012565
26330,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1819 San Jose Ave,1,Sidewalk: Curb side : Cutout,DPW,1997-12-05,3,3X3,37.72843662,-122.4403249
100133,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,155 05th St,5,Sidewalk: Curb side : Cutout,Private,2012-10-02,3,3x3,37.78218329,-122.4056428
90417,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,60X Duboce Ave,3,Sidewalk: Curb side : Cutout,DPW,2008-02-22,3,3x3,37.77001157,-122.4214722
86422,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2371 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,2006-12-18,3,3x3,37.74329088,-122.4833137
90398,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,90X McCoppin St,4,Sidewalk: Curb side : Cutout,DPW,2015-10-30,3,3x3,37.77166224,-122.4223252
48424,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3034 Steiner St,1,Sidewalk: Curb side : Cutout,Private,2014-09-03,3,,37.79738002,-122.4371616
62256,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,466 Capistrano Ave,1,Sidewalk: Curb side : Cutout,Private,1985-10-03,13,,37.72473245,-122.439258
81141,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1742 24th Ave,2,Sidewalk: Curb side : Cutout,Private,2007-10-29,3,3x3,37.75507787,-122.4818193
37611,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1451 Balboa St,3,Sidewalk: Curb side : Cutout,Private,1998-06-26,5,,37.77667839,-122.474478
92336,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2570 32nd Ave,1,Sidewalk: Curb side : Cutout,Private,2009-07-28,1,3x3,37.73928609,-122.4893228
9324,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,121X Gold Mine Dr,1,Sidewalk: Curb side : Cutout,DPW,2013-05-22,2,2x2,37.74259907,-122.4383017
28604,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1435 Ocean Ave,1,Sidewalk: Curb side : Cutout,Private,2003-04-03,3,3x3,37.7240951,-122.457609
16031,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,151 Monterey Blvd,1,Sidewalk: Curb side : Cutout,DPW,2015-11-19,3,3X3,37.7314794,-122.4386049
26324,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1923 San Jose Ave,1,Sidewalk: Curb side : Cutout,DPW,2000-12-14,3,2X2,37.72646211,-122.4416865
30558,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,401 Tunnel Ave,6,Sidewalk: Curb side : Cutout,Private,1995-01-25,3,,37.70905836,-122.4012579
39203,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3073X Alemany Blvd,4,Sidewalk: Curb side : Cutout,Private,1998-11-23,4,3x3,37.71049459,-122.4543945
90421,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,186 Duboce Ave,1,Sidewalk: Curb side : Cutout,DPW,2008-02-22,3,3x3,37.76980689,-122.4242958
9252,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,6500X Geary Blvd,6,Sidewalk: Curb side : Cutout,DPW,1993-10-01,3,3X3,37.78002123,-122.4895079
31593,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1201 Ortega St,1,Sidewalk: Curb side : Cutout,Private,1995-05-10,4,,37.75226382,-122.4771802
49567,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1824 Jennings St,1,Sidewalk: Curb side : Cutout,Private,2003-05-05,4,3x3,37.72861367,-122.3873585
52934,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,41 Rudden Ave,1,Sidewalk: Curb side : Cutout,Private,2006-08-03,5,3x3,37.72421485,-122.4414654
63591,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,50 Laguna St,1,Sidewalk: Curb side : Cutout,Private,2016-06-07,3,3x3,37.77130362,-122.4251322
255300,Planning Code 138.1 required,Tristaniopsis laurina :: Swamp Myrtle,1238 Sutter St,1,Sidewalk: Curb side : Cutout,Private,2018-05-07,3,3x3,37.78777895,-122.4207993
65730,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,231 Allison St,1,Sidewalk: Curb side : Cutout,Private,1990-04-19,11,,37.7119636,-122.4413891
17008,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1000 Oak St,1,Sidewalk: Curb side : Cutout,Private,2006-02-20,3,3x3,37.77339739,-122.4359103
38900,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,162 Parker Ave,1,Sidewalk: Curb side : Cutout,Private,1998-11-02,7,,37.78252834,-122.4542802
92296,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1387 22nd Ave,1,Sidewalk: Curb side : Cutout,Private,2009-07-27,2,3x3,37.7618304,-122.4802972
43038,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,150 California St,2,Sidewalk: Curb side : Cutout,Private,2003-06-04,4,,37.79348873,-122.3984652
15528,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2792 Mission St,1,Sidewalk: Curb side : Cutout,DPW,2019-12-24,3,3X3,37.75248063,-122.418554
17077,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1477 Oak St,1,Sidewalk: Curb side : Cutout,Private,1994-03-09,8,3X3,37.77227776,-122.4436146
26434,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2578 San Jose Ave,1,Sidewalk: Curb side : Cutout,DPW,1997-06-25,6,3X3,37.71680235,-122.4499789
25309,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,279X Ocean Ave,8,Sidewalk: Curb side : Cutout,DPW,2006-12-15,6,3x3,37.72307628,-122.441983
112322,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2600X Alemany Blvd,3,Median : Cutout,DPW,2015-08-05,3,3x3,37.71446386,-122.4476519
4542,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,66 Cleary Ct,5,Sidewalk: Curb side : Cutout,DPW,2016-01-19,3,3X3,37.78412687,-122.4270214
86427,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2439 26th Ave,1,Sidewalk: Curb side : Cutout,DPW,2006-12-18,3,3x3,37.74198124,-122.4832184
86528,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1475 27th Ave,1,Sidewalk: Curb side : Cutout,DPW,2006-12-26,3,3x3,37.75993715,-122.4855405
45772,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,738 Central Ave,1,Sidewalk: Curb side : Cutout,Private,2001-10-24,4,,37.77661939,-122.4448105
91100,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,565 Oxford St,1,Sidewalk: Curb side : Cutout,Private,2009-01-06,5,3x3,37.72303181,-122.4180117
24687,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,6599X Geary Blvd,3,Sidewalk: Curb side : Cutout,Rec/Park,1997-06-03,3,3X3,37.77976648,-122.4901064
119183,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,770 La Playa,2,Sidewalk: Curb side : Cutout,DPW,2018-03-13,3,Width 3ft,37.77395128,-122.5100033
56302,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,131 09th Ave,1,Sidewalk: Curb side : Cutout,Private,1973-08-15,1,,37.78591896,-122.4679387
84417,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1403 Anza St,4,Sidewalk: Curb side : Cutout,Private,2008-08-04,4,3x3,37.77904841,-122.4634573
84082,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,530-532 Visitacion Ave,1,Sidewalk: Curb side : Cutout,Private,2008-06-05,3,3x3,37.71067274,-122.4049729
10663,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,963 Hayes St,1,Sidewalk: Curb side : Cutout,Private,1992-11-25,3,3x3,37.77563177,-122.4322671
